country_lc,country_en,country_code,postal_code,region1_lc,region1_en,region2_lc,region2_en,region3_lc,region3_en,region4_lc,region4_en,timezone,utc,latitude,longitude
Mali,Mali,ML,,,Koulikoro,,Dioïla,,Dioïla,,N'Garadougou,Africa/Bamako,UTC +0.0,12.3795453574438,-6.9465609915841
Mali,Mali,ML,,,Koulikoro,,Dioïla,,Dioïla,,Wacoro,Africa/Bamako,UTC +0.0,12.6394342380022,-6.71950757620484
Mali,Mali,ML,,,Koulikoro,,Dioïla,,Fana,,Binko,Africa/Bamako,UTC +0.0,12.8287628967507,-7.12785587001744
Mali,Mali,ML,,,Koulikoro,,Dioïla,,Fana,,Diouman,Africa/Bamako,UTC +0.0,12.5234505539524,-7.32605683899375
Mali,Mali,ML,,,Koulikoro,,Dioïla,,Fana,,Guegneka,Africa/Bamako,UTC +0.0,12.7272259743191,-6.96039459810523
Mali,Mali,ML,,,Koulikoro,,Dioïla,,Fana,,Kerela,Africa/Bamako,UTC +0.0,12.7208964116337,-6.83081983907897
Mali,Mali,ML,,,Koulikoro,,Dioïla,,Fana,,Nangola,Africa/Bamako,UTC +0.0,12.7030728120762,-6.62378734426352
Mali,Mali,ML,,,Koulikoro,,Dioïla,,Fana,,Tenindougou,Africa/Bamako,UTC +0.0,12.579112318262,-7.14034813527805
Mali,Mali,ML,,,Koulikoro,,Dioïla,,Fana,,Zan Coulibaly,Africa/Bamako,UTC +0.0,12.80229257963,-7.32705139173018
Mali,Mali,ML,,,Koulikoro,,Dioïla,,Massigui,,Massigui,Africa/Bamako,UTC +0.0,11.9337573912352,-6.74060089718755
Mali,Mali,ML,,,Koulikoro,,Dioïla,,Massigui,,Niantjila,Africa/Bamako,UTC +0.0,11.7927906857495,-6.51853542926632
Mali,Mali,ML,,,Koulikoro,,Dioïla,,Mena,,Diebe,Africa/Bamako,UTC +0.0,12.2029237364689,-6.31219233585967
Mali,Mali,ML,,,Koulikoro,,Dioïla,,Mena,,N'Dlondougou,Africa/Bamako,UTC +0.0,12.2227370682359,-6.13655676310113
Mali,Mali,ML,,,Koulikoro,,Kangaba,,Kangaba,,Kaniogo,Africa/Bamako,UTC +0.0,11.8310157236615,-8.65161536920368
Mali,Mali,ML,,,Koulikoro,,Kangaba,,Kangaba,,Maramandougou,Africa/Bamako,UTC +0.0,11.8531934675725,-8.31374894133533
Mali,Mali,ML,,,Koulikoro,,Kangaba,,Kangaba,,Minidian,Africa/Bamako,UTC +0.0,11.9609518519888,-8.48543732984082
Mali,Mali,ML,,,Koulikoro,,Kangaba,,Kangaba,,Nouga,Africa/Bamako,UTC +0.0,11.6379105558884,-8.66169651483962
Mali,Mali,ML,,,Koulikoro,,Kangaba,,Kangaba,,Selefougou,Africa/Bamako,UTC +0.0,11.7127936271112,-8.40758399857784
Mali,Mali,ML,,,Koulikoro,,Kangaba,,Narena,,Balan Bakama,Africa/Bamako,UTC +0.0,12.2147677625306,-8.86346151308232
Mali,Mali,ML,,,Koulikoro,,Kangaba,,Narena,,Benkadi-Kan,Africa/Bamako,UTC +0.0,12.044277263681,-8.66080709578013
Mali,Mali,ML,,,Koulikoro,,Kangaba,,Narena,,Karan,Africa/Bamako,UTC +0.0,12.1545976529521,-8.49369639742555
Mali,Mali,ML,,,Koulikoro,,Kangaba,,Narena,,Narena,Africa/Bamako,UTC +0.0,12.2418732368668,-8.60948241449171
Mali,Mali,ML,,,Koulikoro,,Kati,,Baguineda,,Baguineda,Africa/Bamako,UTC +0.0,12.6171828698741,-7.64359945506725
Mali,Mali,ML,,,Koulikoro,,Kati,,Baguineda,,Mountougoula,Africa/Bamako,UTC +0.0,12.4803113532803,-7.77961281586802
Mali,Mali,ML,,,Koulikoro,,Kati,,Baguineda,,N'Gouraba,Africa/Bamako,UTC +0.0,12.4345762071238,-7.49290638920757
Mali,Mali,ML,,,Koulikoro,,Kati,,Baguineda,,Tiele,Africa/Bamako,UTC +0.0,12.2621390734422,-7.5309164073947
Mali,Mali,ML,,,Koulikoro,,Kati,,Kalban-Coro,,Dialakorodji,Africa/Bamako,UTC +0.0,12.7238092789911,-7.97133485493312
Mali,Mali,ML,,,Koulikoro,,Kati,,Kalban-Coro,,Dogodouman,Africa/Bamako,UTC +0.0,12.6350394626512,-8.07144638257843
Mali,Mali,ML,,,Koulikoro,,Kati,,Kalban-Coro,,Kalabancoro,Africa/Bamako,UTC +0.0,12.5263264967449,-7.94610946979674
Mali,Mali,ML,,,Koulikoro,,Kati,,Kalban-Coro,,Mande,Africa/Bamako,UTC +0.0,12.428787378336,-8.16413445229444
Mali,Mali,ML,,,Koulikoro,,Kati,,Kalban-Coro,,Moribabougou,Africa/Bamako,UTC +0.0,12.7152627320547,-7.85546796255219
Mali,Mali,ML,,,Koulikoro,,Kati,,Kalban-Coro,,N'Gabacoro Droit,Africa/Bamako,UTC +0.0,12.6797951114585,-7.81016892597083
Mali,Mali,ML,,,Koulikoro,,Kati,,Kalban-Coro,,Safo,Africa/Bamako,UTC +0.0,12.8260075939893,-7.8912631515609
Mali,Mali,ML,,,Koulikoro,,Kati,,Kalban-Coro,,Sangarebougou,Africa/Bamako,UTC +0.0,12.7003450751988,-7.92714948199604
Mali,Mali,ML,,,Koulikoro,,Kati,,Kati,,Diago,Africa/Bamako,UTC +0.0,12.8252498706322,-8.13680233328004
Mali,Mali,ML,,,Koulikoro,,Kati,,Kati,,Dio-Gare,Africa/Bamako,UTC +0.0,12.8517752503045,-8.25028169544639
Mali,Mali,ML,,,Koulikoro,,Kati,,Kati,,Dombila,Africa/Bamako,UTC +0.0,12.6910657121579,-8.29466119553639
Mali,Mali,ML,,,Koulikoro,,Kati,,Kati,,Doubabougou,Africa/Bamako,UTC +0.0,12.6674173332359,-8.19425295541965
Mali,Mali,ML,,,Koulikoro,,Kati,,Kati,,Kalifabougou,Africa/Bamako,UTC +0.0,12.9667878178048,-8.18834946322174
Mali,Mali,ML,,,Koulikoro,,Kati,,Kati,,Kambila,Africa/Bamako,UTC +0.0,12.7866194215721,-8.0621456093026
Mali,Mali,ML,,,Koulikoro,,Kati,,Kati,,Kati,Africa/Bamako,UTC +0.0,12.7333814460965,-8.07154292379002
Mali,Mali,ML,,,Koulikoro,,Kati,,Kati,,Yelekebougou,Africa/Bamako,UTC +0.0,12.9891933471647,-7.99781332256093
Mali,Mali,ML,,,Koulikoro,,Kati,,Kourouba,,Faraba-Kat,Africa/Bamako,UTC +0.0,11.9545202138468,-8.10470156947692
Mali,Mali,ML,,,Koulikoro,,Kati,,Kourouba,,Kourouba,Africa/Bamako,UTC +0.0,12.033683403706,-8.24344708258431
Mali,Mali,ML,,,Koulikoro,,Kati,,Kourouba,,Niagadina,Africa/Bamako,UTC +0.0,12.1236982679914,-8.22473963863366
Mali,Mali,ML,,,Koulikoro,,Kati,,Kourouba,,Tiakadougou-Dialakoro,Africa/Bamako,UTC +0.0,11.7706922253524,-8.08986098998209
Mali,Mali,ML,,,Koulikoro,,Kati,,Neguela,,Bossofala,Africa/Bamako,UTC +0.0,12.7977868879917,-8.48914590321478
Mali,Mali,ML,,,Koulikoro,,Kati,,Neguela,,Daban,Africa/Bamako,UTC +0.0,13.3295269396595,-8.38657178532056
Mali,Mali,ML,,,Koulikoro,,Kati,,Neguela,,Diedougou-Kat,Africa/Bamako,UTC +0.0,13.0840402041258,-8.19016652969525
Mali,Mali,ML,,,Koulikoro,,Kati,,Neguela,,N'Tjiba,Africa/Bamako,UTC +0.0,13.1272884445119,-8.41713287598219
Mali,Mali,ML,,,Koulikoro,,Kati,,Ouelessebougou,,Ouelessebougou,Africa/Bamako,UTC +0.0,12.0084585622091,-7.87412489216415
Mali,Mali,ML,,,Koulikoro,,Kati,,Ouelessebougou,,Sanankoro Djitoumou,Africa/Bamako,UTC +0.0,12.0822978771372,-7.65013635761023
Mali,Mali,ML,,,Koulikoro,,Kati,,Sanakoroba,,Bougoula-Kat,Africa/Bamako,UTC +0.0,12.2862550456679,-7.7398708676214
Mali,Mali,ML,,,Koulikoro,,Kati,,Sanakoroba,,Dialakoroba,Africa/Bamako,UTC +0.0,12.1909401538956,-7.99935803118701
Mali,Mali,ML,,,Koulikoro,,Kati,,Sanakoroba,,Sanankoroba,Africa/Bamako,UTC +0.0,12.372344178306,-7.9856753034742
Mali,Mali,ML,,,Koulikoro,,Kati,,Siby,,Bancoumana,Africa/Bamako,UTC +0.0,12.1956458860094,-8.33992050985112
Mali,Mali,ML,,,Koulikoro,,Kati,,Siby,,Nioumamakana,Africa/Bamako,UTC +0.0,12.4190339238096,-8.91096445627374
Mali,Mali,ML,,,Koulikoro,,Kati,,Siby,,Siby,Africa/Bamako,UTC +0.0,12.4437131273656,-8.42136408367442
Mali,Mali,ML,,,Koulikoro,,Kati,,Siby,,Sobra,Africa/Bamako,UTC +0.0,12.4732817133884,-8.73022127643759
Mali,Mali,ML,,,Koulikoro,,Kolokani,,Djidieni,,Didieni,Africa/Bamako,UTC +0.0,13.9259857968581,-8.1360078506689
Mali,Mali,ML,,,Koulikoro,,Kolokani,,Djidieni,,Sagabala,Africa/Bamako,UTC +0.0,14.1489430677292,-8.35470086357119
Mali,Mali,ML,,,Koulikoro,,Kolokani,,Kolokani,,Guihoyo,Africa/Bamako,UTC +0.0,13.4474828856578,-8.27311033080825
Mali,Mali,ML,,,Koulikoro,,Kolokani,,Kolokani,,Kolokani,Africa/Bamako,UTC +0.0,13.6378510178187,-7.99035547558094
Mali,Mali,ML,,,Koulikoro,,Kolokani,,Kolokani,,Sebecoro 1,Africa/Bamako,UTC +0.0,13.6955591313119,-8.33522630952909
Mali,Mali,ML,,,Koulikoro,,Kolokani,,Kolokani,,Tioribougou,Africa/Bamako,UTC +0.0,13.3860632966927,-8.03576943474781
Mali,Mali,ML,,,Koulikoro,,Kolokani,,Massantola,,Massantola,Africa/Bamako,UTC +0.0,13.5708489128015,-7.76332626831844
Mali,Mali,ML,,,Koulikoro,,Kolokani,,Nonssonbougou,,Nonkon,Africa/Bamako,UTC +0.0,13.2581057598539,-7.82662114059598
Mali,Mali,ML,,,Koulikoro,,Kolokani,,Nonssonbougou,,Nossombougou,Africa/Bamako,UTC +0.0,13.0849073874909,-7.94213530924201
Mali,Mali,ML,,,Koulikoro,,Kolokani,,Nonssonbougou,,Ouolodo,Africa/Bamako,UTC +0.0,13.198776835269,-8.00217002521391
Mali,Mali,ML,,,Koulikoro,,Koulikoro,,Kenekou,,Dinandougou-Kou,Africa/Bamako,UTC +0.0,13.0633605038119,-7.17239411708506
Mali,Mali,ML,,,Koulikoro,,Koulikoro,,Koula (Koul),,Doumba,Africa/Bamako,UTC +0.0,13.1302063676101,-7.56683494343579
Mali,Mali,ML,,,Koulikoro,,Koulikoro,,Koula (Koul),,Koula-Kol,Africa/Bamako,UTC +0.0,13.0909235564516,-7.64659301943996
Mali,Mali,ML,,,Koulikoro,,Koulikoro,,Koulakoulikoro,,Koulikoro,Africa/Bamako,UTC +0.0,12.8626115291494,-7.56571001411066
Mali,Mali,ML,,,Koulikoro,,Koulikoro,,Koulakoulikoro,,Meguetan,Africa/Bamako,UTC +0.0,12.9161418615235,-7.49951951189735
Mali,Mali,ML,,,Koulikoro,,Koulikoro,,Niamina,,Nyamina,Africa/Bamako,UTC +0.0,13.4507347498117,-6.97226052309548
Mali,Mali,ML,,,Koulikoro,,Koulikoro,,Sirakorola,,Sirakorola,Africa/Bamako,UTC +0.0,13.2875250480773,-7.52001515142046
Mali,Mali,ML,,,Koulikoro,,Koulikoro,,Tienfala,,Tienfala,Africa/Bamako,UTC +0.0,12.843695626033,-7.76390734641715
Mali,Mali,ML,,,Koulikoro,,Koulikoro,,Tougouni,,Tougouni,Africa/Bamako,UTC +0.0,13.2286864959345,-7.22928583868164
Mali,Mali,ML,,,Koulikoro,,Nara,,Balle,,Allahina,Africa/Bamako,UTC +0.0,15.1462692239643,-8.71209780748308
Mali,Mali,ML,,,Koulikoro,,Nara,,Balle,,Dabo,Africa/Bamako,UTC +0.0,14.9948145151309,-8.40385084636112
Mali,Mali,ML,,,Koulikoro,,Nara,,Balle,,Dogofry-Nar,Africa/Bamako,UTC +0.0,15.3327073201391,-8.47089402830367
Mali,Mali,ML,,,Koulikoro,,Nara,,Dilly,,Dilly,Africa/Bamako,UTC +0.0,15.0470469158074,-7.80273576763318
Mali,Mali,ML,,,Koulikoro,,Nara,,Falou,,Fallou,Africa/Bamako,UTC +0.0,14.5965026777696,-8.07319590352962
Mali,Mali,ML,,,Koulikoro,,Nara,,Guire,,Guire,Africa/Bamako,UTC +0.0,14.9227989515092,-6.71599902271605
Mali,Mali,ML,,,Koulikoro,,Nara,,Mourdiah,,Niamana-Nar,Africa/Bamako,UTC +0.0,14.4610812491007,-7.32694167262314
Mali,Mali,ML,,,Koulikoro,,Nara,,Nara,,Gueneibe,Africa/Bamako,UTC +0.0,15.2785928519014,-6.99149426102848
Mali,Mali,ML,,,Koulikoro,,Nara,,Nara,,Koronga,Africa/Bamako,UTC +0.0,15.3544679701613,-7.46684103163983
Mali,Mali,ML,,,Koulikoro,,Nara,,Nara,,Nara,Africa/Bamako,UTC +0.0,15.1606705680179,-7.20003439935769
Mali,Mali,ML,,,Koulikoro,,Nara,,Nara,,Ouagadou,Africa/Bamako,UTC +0.0,14.9458724334982,-7.39895962045969
Mali,Mali,ML,,,Mopti,,Bandiagara,,Bandiagara,,Bandiagara,Africa/Bamako,UTC +0.0,14.3451483611138,-3.60712646988083
Mali,Mali,ML,,,Mopti,,Bandiagara,,Bandiagara,,Dandoli,Africa/Bamako,UTC +0.0,14.3609964449803,-3.5330401344757
Mali,Mali,ML,,,Mopti,,Bandiagara,,Bandiagara,,Doucoumbo,Africa/Bamako,UTC +0.0,14.3590105966619,-3.66292612987936
Mali,Mali,ML,,,Mopti,,Bandiagara,,Bandiagara,,Soroly,Africa/Bamako,UTC +0.0,14.4448624394464,-3.52686898411376
Mali,Mali,ML,,,Mopti,,Bandiagara,,Dourou,,Dourou,Africa/Bamako,UTC +0.0,14.294871153528,-3.44034911093953
Mali,Mali,ML,,,Mopti,,Bandiagara,,Dourou,,Pelou,Africa/Bamako,UTC +0.0,14.3599632937791,-3.44846048385273
Mali,Mali,ML,,,Mopti,,Bandiagara,,Goundaka,,Lowol Gueou,Africa/Bamako,UTC +0.0,14.8387959362898,-3.74181057933987
Mali,Mali,ML,,,Mopti,,Bandiagara,,Goundaka,,Pignari Bana,Africa/Bamako,UTC +0.0,14.5274619108877,-3.83510745460404
Mali,Mali,ML,,,Mopti,,Bandiagara,,Kani-Gogouna,,Wadouba,Africa/Bamako,UTC +0.0,14.5350934151575,-3.36650967219207
Mali,Mali,ML,,,Mopti,,Bandiagara,,Kendie,,Borko,Africa/Bamako,UTC +0.0,14.9865206595734,-3.37797765061159
Mali,Mali,ML,,,Mopti,,Bandiagara,,Kendie,,Dogani Bere,Africa/Bamako,UTC +0.0,14.8969509780247,-3.38577502134575
Mali,Mali,ML,,,Mopti,,Bandiagara,,Kendie,,Kende,Africa/Bamako,UTC +0.0,14.7591211205079,-3.40811214505968
Mali,Mali,ML,,,Mopti,,Bandiagara,,Kendie,,Kendie,Africa/Bamako,UTC +0.0,14.7001469384087,-3.55572435645576
Mali,Mali,ML,,,Mopti,,Bandiagara,,Ningari,,Diamnati,Africa/Bamako,UTC +0.0,14.8289165921615,-3.25195939994268
Mali,Mali,ML,,,Mopti,,Bandiagara,,Ningari,,Metoumou,Africa/Bamako,UTC +0.0,14.7711099087513,-3.1102470653866
Mali,Mali,ML,,,Mopti,,Bandiagara,,Ningari,,Ondougou,Africa/Bamako,UTC +0.0,14.6715754672527,-3.2091598950919
Mali,Mali,ML,,,Mopti,,Bandiagara,,Ningari,,Segue Ire,Africa/Bamako,UTC +0.0,14.6800940160184,-3.28659618226296
Mali,Mali,ML,,,Mopti,,Bandiagara,,Ouo,,Bara Sara,Africa/Bamako,UTC +0.0,14.1403804467028,-3.82075206431904
Mali,Mali,ML,,,Mopti,,Bandiagara,,Ouo,,Pignari,Africa/Bamako,UTC +0.0,14.2426149514008,-3.91355014999678
Mali,Mali,ML,,,Mopti,,Bandiagara,,Ouo,,Timiri,Africa/Bamako,UTC +0.0,13.9934698357736,-3.97381842354072
Mali,Mali,ML,,,Mopti,,Bandiagara,,Sangha,,Sangha,Africa/Bamako,UTC +0.0,14.4762652987257,-3.27310334817391
Mali,Mali,ML,,,Mopti,,Bankass,,Bankass,,Bankass,Africa/Bamako,UTC +0.0,14.047302810064,-3.48770155763431
Mali,Mali,ML,,,Mopti,,Bankass,,Baye,,Baye-Ban,Africa/Bamako,UTC +0.0,13.5161689396843,-3.37675937119495
Mali,Mali,ML,,,Mopti,,Bankass,,Diallassagou,,Diallassagou,Africa/Bamako,UTC +0.0,13.7061113654423,-3.60776177848235
Mali,Mali,ML,,,Mopti,,Bankass,,Diallassagou,,Koulogon Habe,Africa/Bamako,UTC +0.0,13.7857523699984,-3.46013723527838
Mali,Mali,ML,,,Mopti,,Bankass,,Diallassagou,,Lessagou Habe,Africa/Bamako,UTC +0.0,13.8229318309524,-3.60184028375022
Mali,Mali,ML,,,Mopti,,Bankass,,Diallassagou,,Soubala,Africa/Bamako,UTC +0.0,13.9032332721603,-3.51478750825168
Mali,Mali,ML,,,Mopti,,Bankass,,Diallassagou,,Tori,Africa/Bamako,UTC +0.0,13.5994607433313,-3.62515443945052
Mali,Mali,ML,,,Mopti,,Bankass,,Kani-Bonzon,,Dimbal Habe,Africa/Bamako,UTC +0.0,14.0017450687754,-3.64682407821883
Mali,Mali,ML,,,Mopti,,Bankass,,Kani-Bonzon,,Kani Bozon,Africa/Bamako,UTC +0.0,14.1312552163059,-3.58496641438939
Mali,Mali,ML,,,Mopti,,Bankass,,Ouenkoro,,Ouonkoro,Africa/Bamako,UTC +0.0,13.3299927594245,-3.68137808806129
Mali,Mali,ML,,,Mopti,,Bankass,,Segue,,Segue,Africa/Bamako,UTC +0.0,13.7963233553726,-3.84721326694787
Mali,Mali,ML,,,Mopti,,Bankass,,Sokoura,,Sokoura,Africa/Bamako,UTC +0.0,13.4979069512721,-3.71990569407861
Mali,Mali,ML,,,Mopti,,Djenné,,Djenné,,Derrary,Africa/Bamako,UTC +0.0,14.0392505563359,-4.46982674706112
Mali,Mali,ML,,,Mopti,,Djenné,,Djenné,,Djenne,Africa/Bamako,UTC +0.0,13.8750343213955,-4.50382940382876
Mali,Mali,ML,,,Mopti,,Djenné,,Djenné,,Ouro Ali,Africa/Bamako,UTC +0.0,13.9964841076038,-4.58985501964822
Mali,Mali,ML,,,Mopti,,Djenné,,Djenné,,Pondori,Africa/Bamako,UTC +0.0,13.8570584597158,-4.6165097854609
Mali,Mali,ML,,,Mopti,,Djenné,,Konio,,Dandougou Fakala,Africa/Bamako,UTC +0.0,13.7283894732905,-4.50094685504502
Mali,Mali,ML,,,Mopti,,Djenné,,Konio,,Niansanari,Africa/Bamako,UTC +0.0,13.6702767965526,-4.60660030081622
Mali,Mali,ML,,,Mopti,,Djenné,,Kouakourou,,Kewa,Africa/Bamako,UTC +0.0,14.1337060830825,-4.65538169091333
Mali,Mali,ML,,,Mopti,,Djenné,,Kouakourou,,Togue Mourari,Africa/Bamako,UTC +0.0,14.3302539486066,-4.6609897646254
Mali,Mali,ML,,,Mopti,,Djenné,,Mougna,,Nema Badenyakafo,Africa/Bamako,UTC +0.0,13.8175819300031,-4.76320328291534
Mali,Mali,ML,,,Mopti,,Djenné,,Sofara,,Fakala-Dje,Africa/Bamako,UTC +0.0,14.019329049239,-4.19909709493152
Mali,Mali,ML,,,Mopti,,Djenné,,Sofara,,Madiama,Africa/Bamako,UTC +0.0,13.8392109922518,-4.37571363987736
Mali,Mali,ML,,,Mopti,,Djenné,,Taga,,Femaye,Africa/Bamako,UTC +0.0,13.9912396095309,-4.36483744093788
Mali,Mali,ML,,,Mopti,,Douentza,,Boni,,Haire,Africa/Bamako,UTC +0.0,15.0113404626338,-2.21565274430495
Mali,Mali,ML,,,Mopti,,Douentza,,Bore,,Dangol Bore,Africa/Bamako,UTC +0.0,15.1826404993842,-3.47983174776395
Mali,Mali,ML,,,Mopti,,Douentza,,Douentza,,Dallah,Africa/Bamako,UTC +0.0,14.9733350073622,-2.58719070668076
Mali,Mali,ML,,,Mopti,,Douentza,,Douentza,,Debere,Africa/Bamako,UTC +0.0,15.1210338933619,-3.01759231549477
Mali,Mali,ML,,,Mopti,,Douentza,,Douentza,,Dianwely,Africa/Bamako,UTC +0.0,14.8665018714609,-2.92043634247808
Mali,Mali,ML,,,Mopti,,Douentza,,Douentza,,Douentza,Africa/Bamako,UTC +0.0,15.0002707208175,-2.92345100813753
Mali,Mali,ML,,,Mopti,,Douentza,,Douentza,,Gandamia,Africa/Bamako,UTC +0.0,15.3020661564719,-2.70202733787808
Mali,Mali,ML,,,Mopti,,Douentza,,Douentza,,Kerena,Africa/Bamako,UTC +0.0,14.9412292648461,-2.76422503896286
Mali,Mali,ML,,,Mopti,,Douentza,,Douentza,,Korarou,Africa/Bamako,UTC +0.0,15.2800936081732,-3.06995446031893
Mali,Mali,ML,,,Mopti,,Douentza,,Douentza,,Koubewel Koundia,Africa/Bamako,UTC +0.0,15.011458178593,-3.07993735570697
Mali,Mali,ML,,,Mopti,,Douentza,,Douentza,,Petaka,Africa/Bamako,UTC +0.0,15.0687730865645,-2.79796651569135
Mali,Mali,ML,,,Mopti,,Douentza,,Douentza,,Tedie,Africa/Bamako,UTC +0.0,14.901323773972,-3.07091571540115
Mali,Mali,ML,,,Mopti,,Douentza,,Hombori,,Hombori,Africa/Bamako,UTC +0.0,15.2517320557126,-1.6552775255207
Mali,Mali,ML,,,Mopti,,Douentza,,Mondoro,,Mondoro,Africa/Bamako,UTC +0.0,14.8506587118651,-1.53513025947636
Mali,Mali,ML,,,Mopti,,Douentza,,NGouma,,Djaptodji,Africa/Bamako,UTC +0.0,15.6133494386367,-3.12572066014008
Mali,Mali,ML,,,Mopti,,Koro,,Diankabou,,Bamba-Kor,Africa/Bamako,UTC +0.0,14.6484747600035,-3.10992087877211
Mali,Mali,ML,,,Mopti,,Koro,,Diankabou,,Diankabou,Africa/Bamako,UTC +0.0,14.6207742795044,-2.93004130284902
Mali,Mali,ML,,,Mopti,,Koro,,Diankabou,,Kassa,Africa/Bamako,UTC +0.0,14.7606476207546,-3.0202229408908
Mali,Mali,ML,,,Mopti,,Koro,,Dinangourou,,Dinangourou-Kor,Africa/Bamako,UTC +0.0,14.483914889714,-2.36060273049396
Mali,Mali,ML,,,Mopti,,Koro,,Dinangourou,,Yoro,Africa/Bamako,UTC +0.0,14.3117375704282,-2.12255639699841
Mali,Mali,ML,,,Mopti,,Koro,,Dioungani,,Dioungani,Africa/Bamako,UTC +0.0,14.4137413418491,-2.71457583382763
Mali,Mali,ML,,,Mopti,,Koro,,Koporokeniena,,Koporo Pen,Africa/Bamako,UTC +0.0,14.2457447171599,-3.28917500640883
Mali,Mali,ML,,,Mopti,,Koro,,Koporokeniena,,Koporokendie Na,Africa/Bamako,UTC +0.0,14.1539023112079,-3.37268539134968
Mali,Mali,ML,,,Mopti,,Koro,,Koporokeniena,,Pel Maoude,Africa/Bamako,UTC +0.0,14.0618072471715,-3.29422707650132
Mali,Mali,ML,,,Mopti,,Koro,,Koro-Central,,Bondo,Africa/Bamako,UTC +0.0,14.1523396787313,-2.94029143583526
Mali,Mali,ML,,,Mopti,,Koro,,Koro-Central,,Koro,Africa/Bamako,UTC +0.0,13.9074493020954,-3.03702743281495
Mali,Mali,ML,,,Mopti,,Koro,,Koro-Central,,Youdiou,Africa/Bamako,UTC +0.0,14.2414432947882,-3.1658328316476
Mali,Mali,ML,,,Mopti,,Koro,,Madougou,,Barapireli,Africa/Bamako,UTC +0.0,14.316186565132,-3.07243309208426
Mali,Mali,ML,,,Mopti,,Koro,,Madougou,,Madougou,Africa/Bamako,UTC +0.0,14.3964847293872,-3.06307528281857
Mali,Mali,ML,,,Mopti,,Koro,,Toroli,,Dougoutene 1,Africa/Bamako,UTC +0.0,13.8787422337153,-3.23633437303286
Mali,Mali,ML,,,Mopti,,Koro,,Toroli,,Dougoutene 2,Africa/Bamako,UTC +0.0,13.9120325858486,-3.36460535313909
Mali,Mali,ML,,,Mopti,,Mopti,,Dialloube,,Dialloube,Africa/Bamako,UTC +0.0,14.9497690133451,-4.19677164387844
Mali,Mali,ML,,,Mopti,,Mopti,,Fatoma,,Bassirou,Africa/Bamako,UTC +0.0,14.6951243977969,-4.01301066407866
Mali,Mali,ML,,,Mopti,,Mopti,,Fatoma,,Fatoma,Africa/Bamako,UTC +0.0,14.6200731865947,-3.97216764613271
Mali,Mali,ML,,,Mopti,,Mopti,,Fatoma,,Fatoma,Africa/Bamako,UTC +0.0,14.6652038592333,-4.14213706189962
Mali,Mali,ML,,,Mopti,,Mopti,,Fatoma,,Kounari,Africa/Bamako,UTC +0.0,14.7095355447161,-3.98221202953269
Mali,Mali,ML,,,Mopti,,Mopti,,Konna,,Borondougou,Africa/Bamako,UTC +0.0,14.8158050597565,-3.9851974071545
Mali,Mali,ML,,,Mopti,,Mopti,,Konna,,Konna,Africa/Bamako,UTC +0.0,14.9642815342541,-3.91318376079447
Mali,Mali,ML,,,Mopti,,Mopti,,Korientze,,Korombana,Africa/Bamako,UTC +0.0,15.3731322503082,-3.76740256504834
Mali,Mali,ML,,,Mopti,,Mopti,,Mopti,,Mopti,Africa/Bamako,UTC +0.0,14.4840008735419,-4.1844282827772
Mali,Mali,ML,,,Mopti,,Mopti,,Mopti,,Socoura,Africa/Bamako,UTC +0.0,14.5344182840738,-4.17806548087068
Mali,Mali,ML,,,Mopti,,Mopti,,Ouromodi,,Koubaye,Africa/Bamako,UTC +0.0,14.4234769174869,-4.42094919954385
Mali,Mali,ML,,,Mopti,,Mopti,,Ouromodi,,Ouro Modi,Africa/Bamako,UTC +0.0,14.2876925106075,-4.53666223874217
Mali,Mali,ML,,,Mopti,,Mopti,,Ouromodi,,Sasalbe,Africa/Bamako,UTC +0.0,14.4419218095693,-4.57117878165326
Mali,Mali,ML,,,Mopti,,Mopti,,Sendegue,,Ouroube Doude,Africa/Bamako,UTC +0.0,15.2361153653347,-3.88532921893487
Mali,Mali,ML,,,Mopti,,Mopti,,Soufouroulaye,,Sio,Africa/Bamako,UTC +0.0,14.330553392424,-4.11713616874934
Mali,Mali,ML,,,Mopti,,Mopti,,Soye,,Soye,Africa/Bamako,UTC +0.0,14.2216037342639,-4.3163062912419
Mali,Mali,ML,,,Mopti,,Ténenkou,,Diafarabe,,Diafarabe,Africa/Bamako,UTC +0.0,14.1126941785661,-5.04359843084907
Mali,Mali,ML,,,Mopti,,Ténenkou,,Diondori,,Diondori,Africa/Bamako,UTC +0.0,14.6617522575076,-4.77803463994557
Mali,Mali,ML,,,Mopti,,Ténenkou,,Dioura,,Kareri,Africa/Bamako,UTC +0.0,14.7425945172478,-5.23287432633945
Mali,Mali,ML,,,Mopti,,Ténenkou,,Sossobe,,Togoro Kotia,Africa/Bamako,UTC +0.0,14.6389672548672,-4.43975036236248
Mali,Mali,ML,,,Mopti,,Ténenkou,,Ténenkou,,Diaka,Africa/Bamako,UTC +0.0,14.3270784628224,-5.00024212899886
Mali,Mali,ML,,,Mopti,,Ténenkou,,Ténenkou,,Ouro Ardo,Africa/Bamako,UTC +0.0,14.5299272032518,-4.77770725874349
Mali,Mali,ML,,,Mopti,,Ténenkou,,Ténenkou,,Ouro Guire,Africa/Bamako,UTC +0.0,14.3981959421832,-4.80270874537185
Mali,Mali,ML,,,Mopti,,Ténenkou,,Ténenkou,,Sougoulbe,Africa/Bamako,UTC +0.0,14.5345285651811,-4.95493930093041
