country_lc,country_en,country_code,postal_code,region1_lc,region1_en,region2_lc,region2_en,region3_lc,region3_en,region4_lc,region4_en,timezone,utc,latitude,longitude
Uganda,Uganda,UG,,,Bundibugyo,,Bwamba,,Kasitu,,Kasitu,Africa/Kampala,UTC +3.0 ,0.800612558578422,30.1717825779879
Uganda,Uganda,UG,,,Bundibugyo,,Bwamba,,Kasitu,,Kikyo,Africa/Kampala,UTC +3.0 ,0.740257466560423,30.1426285543174
Uganda,Uganda,UG,,,Bundibugyo,,Bwamba,,Kasitu,,Ngamba,Africa/Kampala,UTC +3.0 ,0.759882494379871,30.1090942557255
Uganda,Uganda,UG,,,Bundibugyo,,Bwamba,,Kasitu,,Ntotoro,Africa/Kampala,UTC +3.0 ,0.787496065198927,30.1178741546577
Uganda,Uganda,UG,,,Bundibugyo,,Bwamba,,Kasitu,,Semuliki Np,Africa/Kampala,UTC +3.0 ,0.847509186947223,30.1018169379643
Uganda,Uganda,UG,,,Bundibugyo,,Bwamba,,Nduguto,,Bunyangule,Africa/Kampala,UTC +3.0 ,0.611696911742833,29.9786367761112
Uganda,Uganda,UG,,,Bundibugyo,,Bwamba,,Nduguto,,Butama,Africa/Kampala,UTC +3.0 ,0.602071173059294,30.0293353881468
Uganda,Uganda,UG,,,Bundibugyo,,Bwamba,,Nduguto,,Kakuka,Africa/Kampala,UTC +3.0 ,0.567140312710521,30.0031048390098
Uganda,Uganda,UG,,,Bundibugyo,,Bwamba,,Nduguto,,Mutunda,Africa/Kampala,UTC +3.0 ,0.626601631539938,29.9929620311239
Uganda,Uganda,UG,,,Bundibugyo,,Bwamba,,Nduguto,,Rwenzori Fr,Africa/Kampala,UTC +3.0 ,0.493754796378302,29.9958188087457
Uganda,Uganda,UG,,,Bundibugyo,,Ntoroko,,Kanara,,Rwangara,Africa/Kampala,UTC +3.0 ,1.04843946816711,30.4956536292384
Uganda,Uganda,UG,,,Bundibugyo,,Ntoroko,,Kanara,,Rwangara,Africa/Kampala,UTC +3.0 ,1.05399413828103,30.5016080362755
Uganda,Uganda,UG,,,Bundibugyo,,Ntoroko,,Kanara,,Rwangara,Africa/Kampala,UTC +3.0 ,1.11045105155934,30.463023004659
Uganda,Uganda,UG,,,Bundibugyo,,Ntoroko,,Kanara,,Rwangara,Africa/Kampala,UTC +3.0 ,1.19245329475154,30.461243893105
Uganda,Uganda,UG,,,Bundibugyo,,Ntoroko,,Karugutu,,Itojo,Africa/Kampala,UTC +3.0 ,0.833679948444329,30.2218523791495
Uganda,Uganda,UG,,,Bundibugyo,,Ntoroko,,Karugutu,,Karugutu,Africa/Kampala,UTC +3.0 ,0.792840864322977,30.2229038737374
Uganda,Uganda,UG,,,Bundibugyo,,Ntoroko,,Karugutu,,Kyabandara,Africa/Kampala,UTC +3.0 ,0.771293977325027,30.2470463917458
Uganda,Uganda,UG,,,Bundibugyo,,Ntoroko,,Karugutu,,Musandama,Africa/Kampala,UTC +3.0 ,0.75069273805881,30.1882900723805
Uganda,Uganda,UG,,,Bundibugyo,,Ntoroko,,Rwebisengo,,Butungama,Africa/Kampala,UTC +3.0 ,1.14023254370467,30.3679846950979
Uganda,Uganda,UG,,,Bundibugyo,,Ntoroko,,Rwebisengo,,Bweramule,Africa/Kampala,UTC +3.0 ,0.943618118056763,30.2380732873781
Uganda,Uganda,UG,,,Bundibugyo,,Ntoroko,,Rwebisengo,,Rwebisengo,Africa/Kampala,UTC +3.0 ,1.05802011554757,30.2991571045873
Uganda,Uganda,UG,,,Bundibugyo,,Ntoroko,,Rwebisengo,,Semuliki Np,Africa/Kampala,UTC +3.0 ,0.958040178998635,30.3899954516176
Uganda,Uganda,UG,,,Bundibugyo,,Ntoroko,,Rwebisengo,,Semuliki Np,Africa/Kampala,UTC +3.0 ,1.03499465810712,30.5478497047315
Uganda,Uganda,UG,,,Bushenyi,,Buhweju,,Bihanga,,Kajumbura,Africa/Kampala,UTC +3.0 ,-0.307023926156073,30.2985232401929
Uganda,Uganda,UG,,,Bushenyi,,Buhweju,,Bihanga,,Karembe,Africa/Kampala,UTC +3.0 ,-0.264928346498064,30.3808918292912
Uganda,Uganda,UG,,,Bushenyi,,Buhweju,,Bihanga,,Kasyoha-Kitomi Fr,Africa/Kampala,UTC +3.0 ,-0.21645098075318,30.3308137303244
Uganda,Uganda,UG,,,Bushenyi,,Buhweju,,Bihanga,,Katongo,Africa/Kampala,UTC +3.0 ,-0.322248968732319,30.3369343951899
Uganda,Uganda,UG,,,Bushenyi,,Buhweju,,Bihanga,,Nyakaziba,Africa/Kampala,UTC +3.0 ,-0.280441417449843,30.3325287038947
Uganda,Uganda,UG,,,Bushenyi,,Buhweju,,Bihanga,,Rukiri,Africa/Kampala,UTC +3.0 ,-0.254737412373642,30.3517508929371
Uganda,Uganda,UG,,,Bushenyi,,Buhweju,,Burere,,Katinda,Africa/Kampala,UTC +3.0 ,-0.427243876976171,30.3686677656082
Uganda,Uganda,UG,,,Bushenyi,,Buhweju,,Burere,,Kiramira,Africa/Kampala,UTC +3.0 ,-0.391191358776559,30.3370938531429
Uganda,Uganda,UG,,,Bushenyi,,Buhweju,,Burere,,Nyakitoko,Africa/Kampala,UTC +3.0 ,-0.432315346902456,30.3284889235907
Uganda,Uganda,UG,,,Bushenyi,,Buhweju,,Burere,,Rubengye,Africa/Kampala,UTC +3.0 ,-0.354059064934635,30.29015724868
Uganda,Uganda,UG,,,Bushenyi,,Buhweju,,Burere,,Rushayo,Africa/Kampala,UTC +3.0 ,-0.379361326589701,30.3794293949687
Uganda,Uganda,UG,,,Bushenyi,,Buhweju,,Burere,,Rwajere,Africa/Kampala,UTC +3.0 ,-0.39858973706786,30.2733291559163
Uganda,Uganda,UG,,,Bushenyi,,Buhweju,,Burere,,Rwanyamabare,Africa/Kampala,UTC +3.0 ,-0.338900640508245,30.3653502234466
Uganda,Uganda,UG,,,Bushenyi,,Buhweju,,Karungu,,Bitsya,Africa/Kampala,UTC +3.0 ,-0.300440692119822,30.439386260635
Uganda,Uganda,UG,,,Bushenyi,,Buhweju,,Karungu,,Kasharara,Africa/Kampala,UTC +3.0 ,-0.350077932375158,30.455596780873
Uganda,Uganda,UG,,,Bushenyi,,Buhweju,,Karungu,,Katara,Africa/Kampala,UTC +3.0 ,-0.395805647669289,30.4744138996606
Uganda,Uganda,UG,,,Bushenyi,,Buhweju,,Karungu,,Kitega,Africa/Kampala,UTC +3.0 ,-0.303872399498643,30.4871864466624
Uganda,Uganda,UG,,,Bushenyi,,Buhweju,,Karungu,,Mushasha,Africa/Kampala,UTC +3.0 ,-0.277776919243678,30.4697802489672
Uganda,Uganda,UG,,,Bushenyi,,Buhweju,,Karungu,,Rugongo,Africa/Kampala,UTC +3.0 ,-0.355718950818746,30.489692936719
Uganda,Uganda,UG,,,Bushenyi,,Buhweju,,Rwengwe,,Bwoga,Africa/Kampala,UTC +3.0 ,-0.418827429243814,30.4019837884102
Uganda,Uganda,UG,,,Bushenyi,,Buhweju,,Rwengwe,,Kashenyi,Africa/Kampala,UTC +3.0 ,-0.317802908468485,30.3956278776043
Uganda,Uganda,UG,,,Bushenyi,,Buhweju,,Rwengwe,,Kibimba,Africa/Kampala,UTC +3.0 ,-0.310756473359684,30.4154400183458
Uganda,Uganda,UG,,,Bushenyi,,Buhweju,,Rwengwe,,Kyeyare,Africa/Kampala,UTC +3.0 ,-0.399687505650259,30.4249333142794
Uganda,Uganda,UG,,,Bushenyi,,Buhweju,,Rwengwe,,Rwengwe,Africa/Kampala,UTC +3.0 ,-0.367343237816681,30.4288627202743
Uganda,Uganda,UG,,,Bushenyi,,Bunyaruguru,,Burere,,Kasyoha Kitomi Fr,Africa/Kampala,UTC +3.0 ,-0.302935667694237,30.2190886809007
Uganda,Uganda,UG,,,Bushenyi,,Bunyaruguru,,Katerera,,Kakaari,Africa/Kampala,UTC +3.0 ,-0.189873448173917,30.2380149153345
Uganda,Uganda,UG,,,Bushenyi,,Bunyaruguru,,Katerera,,Katanda,Africa/Kampala,UTC +3.0 ,-0.226457796231741,30.172722535873
Uganda,Uganda,UG,,,Bushenyi,,Bunyaruguru,,Katerera,,Katerera,Africa/Kampala,UTC +3.0 ,-0.181598866143769,30.1611727007685
Uganda,Uganda,UG,,,Bushenyi,,Bunyaruguru,,Katerera,,Kyabakara,Africa/Kampala,UTC +3.0 ,-0.172971436090478,30.245817238554
Uganda,Uganda,UG,,,Bushenyi,,Bunyaruguru,,Katerera,,Mugyera,Africa/Kampala,UTC +3.0 ,-0.217163211466422,30.1486621548177
Uganda,Uganda,UG,,,Bushenyi,,Bunyaruguru,,Katerera,,Munyonyi,Africa/Kampala,UTC +3.0 ,-0.227186854761999,30.2121183856971
Uganda,Uganda,UG,,,Bushenyi,,Bunyaruguru,,Katerera,,Mwongyera,Africa/Kampala,UTC +3.0 ,-0.195259780423048,30.1967744782373
Uganda,Uganda,UG,,,Bushenyi,,Bunyaruguru,,Katunguru,,Kashaka,Africa/Kampala,UTC +3.0 ,-0.074908296656315,30.1791689819792
Uganda,Uganda,UG,,,Bushenyi,,Bunyaruguru,,Katunguru,,Katunguru,Africa/Kampala,UTC +3.0 ,-0.130921469603661,30.0506770892679
Uganda,Uganda,UG,,,Bushenyi,,Bunyaruguru,,Katunguru,,Kazinga,Africa/Kampala,UTC +3.0 ,-0.220022991527556,29.7831392991717
Uganda,Uganda,UG,,,Bushenyi,,Bunyaruguru,,Katunguru,,Kishenyi,Africa/Kampala,UTC +3.0 ,-0.321806810808948,29.7446274275038
Uganda,Uganda,UG,,,Bushenyi,,Bunyaruguru,,Katunguru,,Kyambura Gr,Africa/Kampala,UTC +3.0 ,-0.146314457282428,30.1146488582824
Uganda,Uganda,UG,,,Bushenyi,,Bunyaruguru,,Katunguru,,Queen Elizabeth Np,Africa/Kampala,UTC +3.0 ,-0.204227658055034,29.9527188321665
Uganda,Uganda,UG,,,Bushenyi,,Bunyaruguru,,Kichwamba,,Kichwamba,Africa/Kampala,UTC +3.0 ,-0.225660242384468,30.1071917524994
Uganda,Uganda,UG,,,Bushenyi,,Bunyaruguru,,Kichwamba,,Kirugu,Africa/Kampala,UTC +3.0 ,-0.192367351766313,30.1227036716039
Uganda,Uganda,UG,,,Bushenyi,,Bunyaruguru,,Kichwamba,,Queen Elizabeth Np,Africa/Kampala,UTC +3.0 ,-0.298887383950371,29.9362751279612
Uganda,Uganda,UG,,,Bushenyi,,Bunyaruguru,,Kichwamba,,Rumuli,Africa/Kampala,UTC +3.0 ,-0.260949104543276,30.0738792130197
Uganda,Uganda,UG,,,Bushenyi,,Bunyaruguru,,Ryeru,,Bugaya,Africa/Kampala,UTC +3.0 ,-0.247181926597847,30.1167183144297
Uganda,Uganda,UG,,,Bushenyi,,Bunyaruguru,,Ryeru,,Butoha,Africa/Kampala,UTC +3.0 ,-0.262050846031382,30.1512215185479
Uganda,Uganda,UG,,,Bushenyi,,Bunyaruguru,,Ryeru,,Buzenga,Africa/Kampala,UTC +3.0 ,-0.287477295465904,30.1456118891882
Uganda,Uganda,UG,,,Bushenyi,,Bunyaruguru,,Ryeru,,Magambo,Africa/Kampala,UTC +3.0 ,-0.2624694227269,30.1165837015381
Uganda,Uganda,UG,,,Bushenyi,,Bunyaruguru,,Ryeru,,Mushumba,Africa/Kampala,UTC +3.0 ,-0.296914802693995,30.0870711104412
Uganda,Uganda,UG,,,Bushenyi,,Bunyaruguru,,Ryeru,,Mushumba-Maramagambo Fr,Africa/Kampala,UTC +3.0 ,-0.306161757739551,30.0595773749199
Uganda,Uganda,UG,,,Bushenyi,,Bunyaruguru,,Ryeru,,Ndangaro,Africa/Kampala,UTC +3.0 ,-0.343452989727161,30.1149045827031
Uganda,Uganda,UG,,,Bushenyi,,Bunyaruguru,,Ryeru,,Ndekye,Africa/Kampala,UTC +3.0 ,-0.2913361927765,30.1141045926635
Uganda,Uganda,UG,,,Bushenyi,,Bunyaruguru,,Ryeru,,Nyabubare,Africa/Kampala,UTC +3.0 ,-0.314232456703937,30.102960707561
Uganda,Uganda,UG,,,Bushenyi,,Bunyaruguru,,Ryeru,,Nyakiyanja,Africa/Kampala,UTC +3.0 ,-0.285220699436934,30.0778251369188
Uganda,Uganda,UG,,,Bushenyi,,Bunyaruguru,,Ryeru,,Nyakiyanja-Maramagambo Fr,Africa/Kampala,UTC +3.0 ,-0.296813788244298,30.0534544136897
Uganda,Uganda,UG,,,Bushenyi,,Bunyaruguru,,Ryeru,,Rugazi,Africa/Kampala,UTC +3.0 ,-0.263624425083446,30.1023245269006
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Bumbaire,,Bumbaire,Africa/Kampala,UTC +3.0 ,-0.583434806216712,30.1914368512356
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Bumbaire,,Kainamo,Africa/Kampala,UTC +3.0 ,-0.638033792173624,30.1521139756213
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Bumbaire,,Kibaare,Africa/Kampala,UTC +3.0 ,-0.569524241700292,30.2134638458638
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Bumbaire,,Kiyaga,Africa/Kampala,UTC +3.0 ,-0.607436388386775,30.1718370202953
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Bumbaire,,Numba,Africa/Kampala,UTC +3.0 ,-0.613266007553829,30.2021406990895
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Bumbaire,,Ruharo,Africa/Kampala,UTC +3.0 ,-0.567317406051244,30.1577428820296
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Bumbaire,,Ryeishe,Africa/Kampala,UTC +3.0 ,-0.603701408993308,30.1409526084921
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Bushenyi-Ishaka Tc,,Ward I,Africa/Kampala,UTC +3.0 ,-0.541942544251462,30.2043940846628
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Bushenyi-Ishaka Tc,,Ward Ii,Africa/Kampala,UTC +3.0 ,-0.542603741351082,30.1711431806003
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Bushenyi-Ishaka Tc,,Ward Iii,Africa/Kampala,UTC +3.0 ,-0.550368339112217,30.1405696300678
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Bushenyi-Ishaka Tc,,Ward Iv,Africa/Kampala,UTC +3.0 ,-0.53821725745412,30.135803380322
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Kakanju,,Kabaare,Africa/Kampala,UTC +3.0 ,-0.506606149332166,30.1542780808712
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Kakanju,,Kakanju,Africa/Kampala,UTC +3.0 ,-0.488822846224316,30.2064458271955
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Kakanju,,Katunga,Africa/Kampala,UTC +3.0 ,-0.467892664320228,30.1815680901828
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Kakanju,,Kitojo,Africa/Kampala,UTC +3.0 ,-0.439632120641221,30.203574371373
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Kakanju,,Mazinga,Africa/Kampala,UTC +3.0 ,-0.517122524442477,30.1945990458894
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Kakanju,,Rushinya,Africa/Kampala,UTC +3.0 ,-0.487504290151595,30.1636495985025
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Kyabugimbi,,Bijengye,Africa/Kampala,UTC +3.0 ,-0.516936330473406,30.2853971844017
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Kyabugimbi,,Bugaara,Africa/Kampala,UTC +3.0 ,-0.47105113039672,30.2491734221465
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Kyabugimbi,,Buhumuro,Africa/Kampala,UTC +3.0 ,-0.432511531783004,30.2302723198789
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Kyabugimbi,,Kajunju,Africa/Kampala,UTC +3.0 ,-0.46595456168863,30.2912454209188
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Kyabugimbi,,Katikamwe,Africa/Kampala,UTC +3.0 ,-0.506242071189668,30.2549050485321
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Kyabugimbi,,Kyeigombe,Africa/Kampala,UTC +3.0 ,-0.500266760100244,30.2949868704212
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Kyabugimbi,,Nyeibingo,Africa/Kampala,UTC +3.0 ,-0.441464297336696,30.2740871259311
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Kyabugimbi,,Rwenjeru,Africa/Kampala,UTC +3.0 ,-0.518185295534098,30.2320216612402
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Kyamuhunga,,Bitooma,Africa/Kampala,UTC +3.0 ,-0.411635605105752,30.183342504132
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Kyamuhunga,,Kabingo,Africa/Kampala,UTC +3.0 ,-0.477451299136388,30.109810133849
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Kyamuhunga,,Kalinzu Fr,Africa/Kampala,UTC +3.0 ,-0.401078746843443,30.0167036570523
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Kyamuhunga,,Kyamuhunga,Africa/Kampala,UTC +3.0 ,-0.449377866866654,30.1200624199795
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Kyamuhunga,,Mashonga,Africa/Kampala,UTC +3.0 ,-0.398366839843144,30.1262292599256
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Kyamuhunga,,Nshumi,Africa/Kampala,UTC +3.0 ,-0.498248540346971,30.1212410145411
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Kyamuhunga,,Nyanga,Africa/Kampala,UTC +3.0 ,-0.442111928471148,30.1531612603234
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Kyamuhunga,,Swazi,Africa/Kampala,UTC +3.0 ,-0.449720982697017,30.092149574822
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Kyeizoba,,Buyanja,Africa/Kampala,UTC +3.0 ,-0.604742929080941,30.2334997073627
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Kyeizoba,,Bwera,Africa/Kampala,UTC +3.0 ,-0.560109972815538,30.2355219791612
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Kyeizoba,,Karaaro,Africa/Kampala,UTC +3.0 ,-0.583966944642115,30.2775859926258
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Kyeizoba,,Kitagata,Africa/Kampala,UTC +3.0 ,-0.605157585619536,30.261455099661
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Kyeizoba,,Kitwe,Africa/Kampala,UTC +3.0 ,-0.544225823355546,30.2665773976018
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Kyeizoba,,Nyamiyaga,Africa/Kampala,UTC +3.0 ,-0.559349374760686,30.2548273972204
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Kyeizoba,,Rutooma,Africa/Kampala,UTC +3.0 ,-0.55035031402488,30.2945448706445
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Nyabubare,,Kahungye,Africa/Kampala,UTC +3.0 ,-0.543212553662673,30.0557848129062
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Nyabubare,,Kashenyi,Africa/Kampala,UTC +3.0 ,-0.571255315162746,30.1304511549434
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Nyabubare,,Kigoma,Africa/Kampala,UTC +3.0 ,-0.516849483294316,30.1149907275419
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Nyabubare,,Kizinda,Africa/Kampala,UTC +3.0 ,-0.5515415269383,30.1150873792474
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Nyabubare,,Nkanga,Africa/Kampala,UTC +3.0 ,-0.575834925009004,30.0958544044546
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Nyabubare,,Nyabubaare,Africa/Kampala,UTC +3.0 ,-0.533857432062715,30.0855282410243
Uganda,Uganda,UG,,,Bushenyi,,Igara,,Nyabubare,,Nyarugoote,Africa/Kampala,UTC +3.0 ,-0.501060465311235,30.050640394942
Uganda,Uganda,UG,,,Bushenyi,,Ruhinda,,Bitereko,,Karimbiro,Africa/Kampala,UTC +3.0 ,-0.526943478724247,29.9857195731046
Uganda,Uganda,UG,,,Bushenyi,,Ruhinda,,Bitereko,,Kigarama,Africa/Kampala,UTC +3.0 ,-0.561498657033374,29.9681283867799
Uganda,Uganda,UG,,,Bushenyi,,Ruhinda,,Bitereko,,Nyakashojwa,Africa/Kampala,UTC +3.0 ,-0.507461432008675,30.0212272137596
Uganda,Uganda,UG,,,Bushenyi,,Ruhinda,,Bitereko,,Rusheregyenyi,Africa/Kampala,UTC +3.0 ,-0.554194730569262,30.0041706958233
Uganda,Uganda,UG,,,Bushenyi,,Ruhinda,,Kabira,,Buharambo,Africa/Kampala,UTC +3.0 ,-0.719061547779162,30.0555821076977
Uganda,Uganda,UG,,,Bushenyi,,Ruhinda,,Kabira,,Mayanga,Africa/Kampala,UTC +3.0 ,-0.750145794666017,30.0484697551262
Uganda,Uganda,UG,,,Bushenyi,,Ruhinda,,Kabira,,Nyabubaare,Africa/Kampala,UTC +3.0 ,-0.692129670118813,30.0382023761803
Uganda,Uganda,UG,,,Bushenyi,,Ruhinda,,Kabira,,Nyakateete,Africa/Kampala,UTC +3.0 ,-0.670957902216496,30.0399787516286
Uganda,Uganda,UG,,,Bushenyi,,Ruhinda,,Kabira,,Rurehe,Africa/Kampala,UTC +3.0 ,-0.681964680558263,30.0077678031894
Uganda,Uganda,UG,,,Bushenyi,,Ruhinda,,Kabira,,Rwanja,Africa/Kampala,UTC +3.0 ,-0.7184174123426,30.012031890105
Uganda,Uganda,UG,,,Bushenyi,,Ruhinda,,Kabira,,Ryengyerero,Africa/Kampala,UTC +3.0 ,-0.673488057588188,29.9784471166563
Uganda,Uganda,UG,,,Bushenyi,,Ruhinda,,Kanyabwanga,,Kanyabwanga,Africa/Kampala,UTC +3.0 ,-0.60478052723445,29.9067571445065
Uganda,Uganda,UG,,,Bushenyi,,Ruhinda,,Kanyabwanga,,Kashongorero,Africa/Kampala,UTC +3.0 ,-0.579753729914426,29.9292727644435
Uganda,Uganda,UG,,,Bushenyi,,Ruhinda,,Kanyabwanga,,Kati,Africa/Kampala,UTC +3.0 ,-0.624823127698499,29.9324070479363
Uganda,Uganda,UG,,,Bushenyi,,Ruhinda,,Kanyabwanga,,Rucence,Africa/Kampala,UTC +3.0 ,-0.599151323818373,29.9574431547838
Uganda,Uganda,UG,,,Bushenyi,,Ruhinda,,Kashenshero,,Bukari,Africa/Kampala,UTC +3.0 ,-0.636416570826582,29.9710162056205
Uganda,Uganda,UG,,,Bushenyi,,Ruhinda,,Kashenshero,,Bukuba,Africa/Kampala,UTC +3.0 ,-0.601260643327306,29.9782465819109
Uganda,Uganda,UG,,,Bushenyi,,Ruhinda,,Kashenshero,,Kirera,Africa/Kampala,UTC +3.0 ,-0.650615325590268,29.9966907804117
Uganda,Uganda,UG,,,Bushenyi,,Ruhinda,,Kashenshero,,Kyanzeire,Africa/Kampala,UTC +3.0 ,-0.603186208226639,29.9954444685839
Uganda,Uganda,UG,,,Bushenyi,,Ruhinda,,Kashenshero,,Nyakatooma,Africa/Kampala,UTC +3.0 ,-0.635047321725835,30.0095572176903
Uganda,Uganda,UG,,,Bushenyi,,Ruhinda,,Kiyanga,,Iraramira,Africa/Kampala,UTC +3.0 ,-0.547230237791033,29.9378596935859
Uganda,Uganda,UG,,,Bushenyi,,Ruhinda,,Kiyanga,,Kiyanga,Africa/Kampala,UTC +3.0 ,-0.510355681574853,29.9555394259851
Uganda,Uganda,UG,,,Bushenyi,,Ruhinda,,Kiyanga,,Rwoburunga,Africa/Kampala,UTC +3.0 ,-0.46967278717581,29.9976715066491
Uganda,Uganda,UG,,,Bushenyi,,Ruhinda,,Mitooma,,Bitooma,Africa/Kampala,UTC +3.0 ,-0.618979807778105,30.0925860484783
Uganda,Uganda,UG,,,Bushenyi,,Ruhinda,,Mitooma,,Ijumo,Africa/Kampala,UTC +3.0 ,-0.646680635107142,30.0375703910451
Uganda,Uganda,UG,,,Bushenyi,,Ruhinda,,Mitooma,,Kirembe,Africa/Kampala,UTC +3.0 ,-0.59016999834881,30.0715465730049
Uganda,Uganda,UG,,,Bushenyi,,Ruhinda,,Mitooma,,Mushunga,Africa/Kampala,UTC +3.0 ,-0.606769331014243,30.0240372764232
Uganda,Uganda,UG,,,Bushenyi,,Ruhinda,,Mitooma,,Nyakishojwa,Africa/Kampala,UTC +3.0 ,-0.568499205805642,30.0313674246563
Uganda,Uganda,UG,,,Bushenyi,,Ruhinda,,Mitooma,,Rukararwe,Africa/Kampala,UTC +3.0 ,-0.63363632448489,30.1080649015256
Uganda,Uganda,UG,,,Bushenyi,,Ruhinda,,Mitooma,,Rushoroza,Africa/Kampala,UTC +3.0 ,-0.60731613110473,30.0524366881125
Uganda,Uganda,UG,,,Bushenyi,,Ruhinda,,Mutara,,Bikungu,Africa/Kampala,UTC +3.0 ,-0.700112292650821,30.0943481811399
Uganda,Uganda,UG,,,Bushenyi,,Ruhinda,,Mutara,,Bukongoro,Africa/Kampala,UTC +3.0 ,-0.664279332658778,30.0979862100896
Uganda,Uganda,UG,,,Bushenyi,,Ruhinda,,Mutara,,Kyeibare,Africa/Kampala,UTC +3.0 ,-0.680230850716675,30.0696181173519
Uganda,Uganda,UG,,,Bushenyi,,Ruhinda,,Mutara,,Nyakizinga,Africa/Kampala,UTC +3.0 ,-0.737555062813985,30.1183785047828
Uganda,Uganda,UG,,,Bushenyi,,Ruhinda,,Mutara,,Ryakitanga,Africa/Kampala,UTC +3.0 ,-0.717250455005037,30.1056343428807
Uganda,Uganda,UG,,,Bushenyi,,Sheema,,Bugongi,,Isingiro,Africa/Kampala,UTC +3.0 ,-0.658126552218781,30.2504221876698
Uganda,Uganda,UG,,,Bushenyi,,Sheema,,Bugongi,,Karera,Africa/Kampala,UTC +3.0 ,-0.62096831765065,30.3092234967662
Uganda,Uganda,UG,,,Bushenyi,,Sheema,,Bugongi,,Kyamurari,Africa/Kampala,UTC +3.0 ,-0.637009461889105,30.2724184772789
Uganda,Uganda,UG,,,Bushenyi,,Sheema,,Bugongi,,Rugarama,Africa/Kampala,UTC +3.0 ,-0.70277171055651,30.2519605666211
Uganda,Uganda,UG,,,Bushenyi,,Sheema,,Kabwohe-Itender,,Itendero,Africa/Kampala,UTC +3.0 ,-0.570581280360401,30.4274672992942
Uganda,Uganda,UG,,,Bushenyi,,Sheema,,Kabwohe-Itender,,Kabwohe,Africa/Kampala,UTC +3.0 ,-0.567851949498911,30.3734524912578
Uganda,Uganda,UG,,,Bushenyi,,Sheema,,Kabwohe-Itender,,Kanyinasheema,Africa/Kampala,UTC +3.0 ,-0.586199620987133,30.4170590264952
Uganda,Uganda,UG,,,Bushenyi,,Sheema,,Kabwohe-Itender,,Nyanga,Africa/Kampala,UTC +3.0 ,-0.584298943942766,30.3735441020751
Uganda,Uganda,UG,,,Bushenyi,,Sheema,,Kagango,,Kihunda,Africa/Kampala,UTC +3.0 ,-0.644840069518453,30.394511936231
Uganda,Uganda,UG,,,Bushenyi,,Sheema,,Kagango,,Kiziba,Africa/Kampala,UTC +3.0 ,-0.613252529603375,30.4167566948791
Uganda,Uganda,UG,,,Bushenyi,,Sheema,,Kagango,,Kyabandara,Africa/Kampala,UTC +3.0 ,-0.612647238715558,30.3545158437722
Uganda,Uganda,UG,,,Bushenyi,,Sheema,,Kagango,,Kyagaju,Africa/Kampala,UTC +3.0 ,-0.553177886182736,30.3871580696901
Uganda,Uganda,UG,,,Bushenyi,,Sheema,,Kagango,,Migina,Africa/Kampala,UTC +3.0 ,-0.549230749150242,30.428830346168
