country_lc,country_en,country_code,postal_code,region1_lc,region1_en,region2_lc,region2_en,region3_lc,region3_en,timezone,utc,latitude,longitude
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Mai-Ndombe,Mai-Ndombe,Kiri,Kiri,,,Africa/Kinshasa,UTC +1.0,-1.61623208769413,19.2074071421525
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Mai-Ndombe,Mai-Ndombe,Kutu,Kutu,,,Africa/Kinshasa,UTC +1.0,-2.98168976519311,18.2338863273496
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Mai-Ndombe,Mai-Ndombe,Kwamouth,Kwamouth,,,Africa/Kinshasa,UTC +1.0,-3.57943537569199,16.6779312100288
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Mai-Ndombe,Mai-Ndombe,Mushie,Mushie,,,Africa/Kinshasa,UTC +1.0,-2.51830785533374,17.1824376033721
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Mai-Ndombe,Mai-Ndombe,Nioki,Nioki,,,Africa/Kinshasa,UTC +1.0,-2.70245172113683,17.68267099998
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Mai-Ndombe,Mai-Ndombe,Oshwe,Oshwe,,,Africa/Kinshasa,UTC +1.0,-3.10102783372811,19.9664252628935
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Mai-Ndombe,Mai-Ndombe,Yumbi,Yumbi,,,Africa/Kinshasa,UTC +1.0,-2.10558027232017,16.5200479277985
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Maniema,Maniema,Kabambare,Kabambare,,,Africa/Lubumbashi,UTC +2.0,-4.54768238447362,27.726387790194
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Maniema,Maniema,Kailo,Kailo,,,Africa/Lubumbashi,UTC +2.0,-2.504197097403,25.6863018221099
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Maniema,Maniema,Kalima,Kalima,,,Africa/Lubumbashi,UTC +2.0,-2.51219984043062,26.5575373776022
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Maniema,Maniema,Kasongo,Kasongo,,,Africa/Lubumbashi,UTC +2.0,-4.36391661170059,26.4575969174653
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Maniema,Maniema,Kasongo (ville),Kasongo (ville),,,Africa/Lubumbashi,UTC +2.0,-4.43707635314143,26.6937965534758
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Maniema,Maniema,Kibombo,Kibombo,,,Africa/Lubumbashi,UTC +2.0,-4.07057297089956,25.4280381754549
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Maniema,Maniema,Kindu,Kindu,,,Africa/Lubumbashi,UTC +2.0,-2.96987963852165,25.9124993170112
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Maniema,Maniema,Lubutu,Lubutu,,,Africa/Lubumbashi,UTC +2.0,-0.783660809988163,26.8088206334549
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Maniema,Maniema,Lubutu (ville),Lubutu (ville),,,Africa/Lubumbashi,UTC +2.0,-0.7444686772095,26.5906656328411
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Maniema,Maniema,Namoya,Namoya,,,Africa/Lubumbashi,UTC +2.0,-4.01055107846388,27.5752772707657
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Maniema,Maniema,Pangi,Pangi,,,Africa/Lubumbashi,UTC +2.0,-3.19425245060182,26.5662537235636
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Maniema,Maniema,Punia,Punia,,,Africa/Lubumbashi,UTC +2.0,-1.71094775030922,26.7885719952374
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Maniema,Maniema,Punia (ville),Punia (ville),,,Africa/Lubumbashi,UTC +2.0,-1.45606251379878,26.4575044471809
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Mongala,Mongala,Bongandanga,Bongandanga,,,Africa/Kinshasa,UTC +1.0,1.57792180011432,21.1965935617571
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Mongala,Mongala,Bumba,Bumba,,,Africa/Kinshasa,UTC +1.0,2.55103891164521,22.5313926423287
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Mongala,Mongala,Bumba (ville),Bumba (ville),,,Africa/Kinshasa,UTC +1.0,2.16002192312193,22.4937623923092
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Mongala,Mongala,Lisala,Lisala,,,Africa/Kinshasa,UTC +1.0,2.43470300912269,20.9796760993716
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Mongala,Mongala,Lisala (ville),Lisala (ville),,,Africa/Kinshasa,UTC +1.0,2.14092491519605,21.5195995367651
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Nord-Kivu,Nord-Kivu,Beni,Beni,,,Africa/Lubumbashi,UTC +2.0,0.474898346097583,29.455469045913
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Nord-Kivu,Nord-Kivu,Butembo,Butembo,,,Africa/Lubumbashi,UTC +2.0,0.139276055562263,29.2854359572604
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Nord-Kivu,Nord-Kivu,Goma,Goma,,,Africa/Kigali,UTC +2.0,-1.67395695495475,29.248971615911
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Nord-Kivu,Nord-Kivu,Goma,Goma,,,Africa/Lubumbashi,UTC +2.0,-1.6538018837505,29.1970978923061
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Nord-Kivu,Nord-Kivu,Lubero,Lubero,,,Africa/Lubumbashi,UTC +2.0,-0.00627733203273,28.8141978032737
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Nord-Kivu,Nord-Kivu,Masisi,Masisi,,,Africa/Lubumbashi,UTC +2.0,-1.41226377606027,28.8469798812038
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Nord-Kivu,Nord-Kivu,Nyiragongo,Nyiragongo,,,Africa/Lubumbashi,UTC +2.0,-1.54070865657853,29.276367583895
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Nord-Kivu,Nord-Kivu,Oicha,Oicha,,,Africa/Lubumbashi,UTC +2.0,0.420367277660456,29.5464436547917
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Nord-Kivu,Nord-Kivu,Oicha,Oicha,,,Africa/Kampala,UTC +3.0,0.408076310459661,29.9599512095406
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Nord-Kivu,Nord-Kivu,Oïcha (ville),Oïcha (ville),,,Africa/Lubumbashi,UTC +2.0,0.697965884470033,29.5265347385732
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Nord-Kivu,Nord-Kivu,Rutshuru,Rutshuru,,,Africa/Kigali,UTC +2.0,-1.38927793805842,29.5993237329865
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Nord-Kivu,Nord-Kivu,Rutshuru,Rutshuru,,,Africa/Lubumbashi,UTC +2.0,-1.0311062527068,29.3440351818232
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Nord-Kivu,Nord-Kivu,Rutshuru (ville),Rutshuru (ville),,,Africa/Lubumbashi,UTC +2.0,-1.18923359112682,29.4504068826883
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Nord-Kivu,Nord-Kivu,Walikale,Walikale,,,Africa/Lubumbashi,UTC +2.0,-1.11856284154421,28.1635661838218
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Nord-Ubangi,Nord-Ubangi,Bosobolo,Bosobolo,,,Africa/Kinshasa,UTC +1.0,4.54924512312609,19.7907608141494
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Nord-Ubangi,Nord-Ubangi,Businga,Businga,,,Africa/Kinshasa,UTC +1.0,3.39306901430957,20.9304175181136
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Nord-Ubangi,Nord-Ubangi,Gbadolite,Gbadolite,,,Africa/Kinshasa,UTC +1.0,4.28195356659302,20.8765314204646
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Nord-Ubangi,Nord-Ubangi,Mobayi-Mbongo,Mobayi-Mbongo,,,Africa/Kinshasa,UTC +1.0,4.078208378219,21.0304699178908
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Nord-Ubangi,Nord-Ubangi,Mobayi-Mbongo (ville),Mobayi-Mbongo (ville),,,Africa/Kinshasa,UTC +1.0,4.2757640318285,21.1945641108735
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Nord-Ubangi,Nord-Ubangi,Yakoma,Yakoma,,,Africa/Kinshasa,UTC +1.0,3.64301427845903,22.2294845094563
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Sankuru,Sankuru,Bena-Dibele,Bena-Dibele,,,Africa/Lubumbashi,UTC +2.0,-4.22624937322857,22.90895878939
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Sankuru,Sankuru,Katako-Kombe,Katako-Kombe,,,Africa/Lubumbashi,UTC +2.0,-3.28890866225516,24.398127281603
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Sankuru,Sankuru,Kole,Kole,,,Africa/Lubumbashi,UTC +2.0,-3.62124198678021,22.6071367959045
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Sankuru,Sankuru,Lodja,Lodja,,,Africa/Lubumbashi,UTC +2.0,-3.56276276292826,23.4523750789059
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Sankuru,Sankuru,Lodja (ville),Lodja (ville),,,Africa/Lubumbashi,UTC +2.0,-3.50045246537356,23.4251786688383
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Sankuru,Sankuru,Lomela,Lomela,,,Africa/Lubumbashi,UTC +2.0,-2.33199548922505,23.3031498186781
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Sankuru,Sankuru,Lubefu,Lubefu,,,Africa/Lubumbashi,UTC +2.0,-4.68606485731514,24.322767532038
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Sankuru,Sankuru,Lusambo,Lusambo,,,Africa/Lubumbashi,UTC +2.0,-5.0031887686961,23.5788326568492
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Sankuru,Sankuru,Lusambo (ville),Lusambo (ville),,,Africa/Lubumbashi,UTC +2.0,-4.94787691992049,23.4568316253273
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Sankuru,Sankuru,Tshumbe,Tshumbe,,,Africa/Lubumbashi,UTC +2.0,-4.04604053080165,22.6968037093932
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Sud-Kivu,Sud-Kivu,Baraka,Baraka,,,Africa/Lubumbashi,UTC +2.0,-4.08972942925133,29.0915089717594
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Sud-Kivu,Sud-Kivu,Bukavu,Bukavu,,,Africa/Lubumbashi,UTC +2.0,-2.50048893708716,28.8458566014684
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Sud-Kivu,Sud-Kivu,Fizi,Fizi,,,Africa/Lubumbashi,UTC +2.0,-4.27024204504273,28.8358445939854
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Sud-Kivu,Sud-Kivu,Idjwi,Idjwi,,,Africa/Lubumbashi,UTC +2.0,-2.01744581114652,29.0858640157163
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Sud-Kivu,Sud-Kivu,Kabare,Kabare,,,Africa/Lubumbashi,UTC +2.0,-2.43000511745081,28.6374046849121
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Sud-Kivu,Sud-Kivu,Kalehe,Kalehe,,,Africa/Lubumbashi,UTC +2.0,-2.05308519326987,28.6414614155073
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Sud-Kivu,Sud-Kivu,Kamituga,Kamituga,,,Africa/Lubumbashi,UTC +2.0,-3.06138987259898,28.1927901972681
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Sud-Kivu,Sud-Kivu,Mwenga,Mwenga,,,Africa/Lubumbashi,UTC +2.0,-3.32954748868931,28.3698220236173
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Sud-Kivu,Sud-Kivu,Shabunda,Shabunda,,,Africa/Lubumbashi,UTC +2.0,-2.91028613849782,27.5785613253232
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Sud-Kivu,Sud-Kivu,Shabunda (ville),Shabunda (ville),,,Africa/Lubumbashi,UTC +2.0,-2.6913074563327,27.3509848668226
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Sud-Kivu,Sud-Kivu,Uvira,Uvira,,,Africa/Bujumbura,UTC +2.0,-3.32066894998715,29.2203857360807
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Sud-Kivu,Sud-Kivu,Uvira,Uvira,,,Africa/Lubumbashi,UTC +2.0,-3.27972777875457,29.2345493524387
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Sud-Kivu,Sud-Kivu,Uvira,Uvira,,,Africa/Lubumbashi,UTC +2.0,-3.21207123679323,29.0116682062514
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Sud-Kivu,Sud-Kivu,Uvira (ville),Uvira (ville),,,Africa/Lubumbashi,UTC +2.0,-3.40928819938613,29.1661730575186
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Sud-Kivu,Sud-Kivu,Walungu,Walungu,,,Africa/Lubumbashi,UTC +2.0,-2.72562985919355,28.6800759521649
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Sud-Ubangi,Sud-Ubangi,Budjala,Budjala,,,Africa/Kinshasa,UTC +1.0,2.53343558485042,19.9602783941421
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Sud-Ubangi,Sud-Ubangi,Gemena,Gemena,,,Africa/Kinshasa,UTC +1.0,3.40023125399167,19.6929243442436
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Sud-Ubangi,Sud-Ubangi,Gemena (ville),Gemena (ville),,,Africa/Kinshasa,UTC +1.0,3.26101794063047,19.7814162027846
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Sud-Ubangi,Sud-Ubangi,Kungu,Kungu,,,Africa/Kinshasa,UTC +1.0,2.47966853024135,18.7507781592113
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Sud-Ubangi,Sud-Ubangi,Libenge,Libenge,,,Africa/Kinshasa,UTC +1.0,3.87579423573579,18.9840098479421
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Sud-Ubangi,Sud-Ubangi,Zongo,Zongo,,,Africa/Kinshasa,UTC +1.0,4.21904111520191,18.6985750647521
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Tanganyika,Tanganyika,Kabalo,Kabalo,,,Africa/Lubumbashi,UTC +2.0,-6.25409680778233,26.8919461490512
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Tanganyika,Tanganyika,Kalemie,Kalemie,,,Africa/Lubumbashi,UTC +2.0,-5.96133731977901,28.9356623110413
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Tanganyika,Tanganyika,Kalemie (ville),Kalemie (ville),,,Africa/Lubumbashi,UTC +2.0,-5.93008960555949,29.2099932542032
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Tanganyika,Tanganyika,Kaoze,Kaoze,,,Africa/Lubumbashi,UTC +2.0,-7.04586263871739,29.7781532171924
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Tanganyika,Tanganyika,Kongolo,Kongolo,,,Africa/Lubumbashi,UTC +2.0,-5.3679735251636,26.8483631327602
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Tanganyika,Tanganyika,Kongolo (ville),Kongolo (ville),,,Africa/Lubumbashi,UTC +2.0,-5.38155635065971,26.9923499898672
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Tanganyika,Tanganyika,Manono,Manono,,,Africa/Lubumbashi,UTC +2.0,-7.21175735098507,27.5692105866879
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Tanganyika,Tanganyika,Manono (ville),Manono (ville),,,Africa/Lubumbashi,UTC +2.0,-7.28160383626764,27.4381110955963
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Tanganyika,Tanganyika,Moba,Moba,,,Africa/Lubumbashi,UTC +2.0,-7.48759245302165,29.6794240171074
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Tanganyika,Tanganyika,Nyunzu,Nyunzu,,,Africa/Lubumbashi,UTC +2.0,-5.73130612093627,27.9347113581756
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Tshopo,Tshopo,Bafwasende,Bafwasende,,,Africa/Lubumbashi,UTC +2.0,0.735505956774995,26.9968909201456
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Tshopo,Tshopo,Banalia,Banalia,,,Africa/Lubumbashi,UTC +2.0,1.58372943509346,25.4582420925241
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Tshopo,Tshopo,Basoko,Basoko,,,Africa/Lubumbashi,UTC +2.0,1.74173271471349,23.9723846629012
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Tshopo,Tshopo,Basoko (ville),Basoko (ville),,,Africa/Lubumbashi,UTC +2.0,1.24330092516225,23.6047245222108
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Tshopo,Tshopo,Isangi,Isangi,,,Africa/Lubumbashi,UTC +2.0,0.529880780494874,24.2031311153741
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Tshopo,Tshopo,Isangi (ville),Isangi (ville),,,Africa/Lubumbashi,UTC +2.0,0.770160206982356,24.2446537421553
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Tshopo,Tshopo,Kisangani,Kisangani,,,Africa/Lubumbashi,UTC +2.0,0.528648438011842,25.2113930497937
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Tshopo,Tshopo,Opala,Opala,,,Africa/Lubumbashi,UTC +2.0,-0.75776361268486,24.3678741565878
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Tshopo,Tshopo,Ubundu,Ubundu,,,Africa/Lubumbashi,UTC +2.0,-0.548075750884047,25.5697284068757
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Tshopo,Tshopo,Yahuma,Yahuma,,,Africa/Lubumbashi,UTC +2.0,0.841035943275413,23.1431999854964
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Tshopo,Tshopo,Yangambi,Yangambi,,,Africa/Lubumbashi,UTC +2.0,0.788154215278369,24.4816809361917
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Tshuapa,Tshuapa,Befale,Befale,,,Africa/Kinshasa,UTC +1.0,0.501748867187704,21.1538086952688
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Tshuapa,Tshuapa,Boende,Boende,,,Africa/Kinshasa,UTC +1.0,-0.494763348041876,20.9994882329913
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Tshuapa,Tshuapa,Boende (ville),Boende (ville),,,Africa/Kinshasa,UTC +1.0,-0.217729856643714,20.8705632742914
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Tshuapa,Tshuapa,Bokungu,Bokungu,,,Africa/Kinshasa,UTC +1.0,-0.852508997175345,22.1967876883335
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Tshuapa,Tshuapa,Djolu,Djolu,,,Africa/Kinshasa,UTC +1.0,0.702269158444154,22.4518982070679
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Tshuapa,Tshuapa,Ikela,Ikela,,,Africa/Kinshasa,UTC +1.0,-1.18656250403988,23.2596920799405
Democratic Republic of the Congo,Democratic Republic of the Congo,CD,,Tshuapa,Tshuapa,Monkoto,Monkoto,,,Africa/Kinshasa,UTC +1.0,-1.64308855656602,20.9284366963442
